639	2014-03-13	2014-03-11	2014-03-11	1	Hi Steve, As mentioned in the email Anay was sick so had to take a leave. 		Approved
614	2014-03-13	2014-03-11	2014-03-11	1	Personal	Approved	Approved
411	2014-03-13	2014-03-12	2014-03-12	1			Pending
175	2014-03-13	2014-03-17	2014-03-23	5			Pending
649	2014-03-13	2014-03-12	2014-03-12	1			Approved
605	2014-03-13	2014-03-14	2014-03-14	1	Family time- festival		Approved
605	2014-03-13	2014-03-17	2014-03-17	1	Family Time - festival 		Approved
579	2014-03-13	2014-03-14	2014-03-14	1	holiday		Approved
587	2014-03-13	2014-03-17	2014-03-21	5			Approved
323	2014-03-14	2014-03-17	2014-03-17	1			Approved
443	2014-03-14	2014-02-18	2014-03-07	14			Approved
302	2014-03-14	2014-03-17	2014-03-17	1	personal		Approved
240	2014-03-14	2014-03-17	2014-03-17	1	Holi		Pending
526	2014-03-14	2014-02-19	2014-02-21	3	Personal work		Approved
471	2014-03-14	2014-03-17	2014-03-17	1	Holi		Pending
199	2014-03-14	2014-03-17	2014-03-17	1	holi		Approved
639	2014-03-14	2014-03-12	2014-03-12	1	Hi Steve, Anay is sick and I do not think I can compensate hrs so I am applying for leave.  Thanks Prashant		Approved
661	2014-03-14	2014-03-21	2014-03-21	1			Approved
187	2014-03-14	2014-03-17	2014-03-18	2	Going to native		Approved
125	2014-03-14	2014-03-17	2014-03-17	1			Approved
125	2014-03-14	2014-04-01	2014-04-04	4			Approved
665	2014-03-17	2014-03-20	2014-03-21	2		Personal work: WeddingCeremony		Approved
355	2014-03-17	2014-03-12	2014-03-12	1	Sick Leave		Approved
642	2014-03-17	2014-03-14	2014-03-14	1	Personal Work		Approved
441	2014-03-17	2014-03-17	2014-03-17	1			Approved
351	2014-03-17	2014-03-07	2014-03-07	1			Approved
631	2014-03-17	2014-03-14	2014-03-14	1			Pending
338	2014-03-18	2014-03-17	2014-03-17	1			Approved
585	2014-03-18	2014-03-28	2014-04-01	2			Approved
196	2014-03-18	2014-03-21	2014-03-25	3	spl.function on mother's 84 BD.		Approved
465	2014-03-18	2014-04-21	2014-05-07	12	personal		Approved
364	2014-03-18	2014-03-17	2014-03-17	1	holi		Approved
630	2014-03-18	2014-03-17	2014-03-17	1	Not well		Approved
633	2014-03-18	2014-03-19	2014-03-19	1			Approved
633	2014-03-18	2014-03-24	2014-03-25	2			Approved
633	2014-03-18	2014-03-27	2014-03-28	2			Approved
633	2014-03-18	2014-04-03	2014-04-04	2			Approved
633	2014-03-18	2014-04-07	2014-04-07	1			Approved
633	2014-03-18	2014-04-09	2014-04-10	2			Approved
633	2014-03-18	2014-04-14	2014-04-14	1			Approved
464	2014-03-19	2014-03-24	2014-03-24	1	Personal		Approved
593	2014-03-19	2014-03-13	2014-03-13	1			Approved
119	2014-03-19	2014-05-05	2014-05-09	5			Approved
597	2014-03-19	2014-03-17	2014-03-18	2	Doctors Appointment		Approved
597	2014-03-19	2014-03-13	2014-03-13	1	Doctors Appointment		Approved
597	2014-03-19	2014-02-24	2014-02-25	2	Out of station		Approved
248	2014-03-19	2014-04-07	2014-04-07	1			Approved
369	2014-03-19	2014-03-28	2014-03-28	1			Pending
515	2014-03-19	2014-03-24	2014-04-04	9			Pending
190	2014-03-19	2014-03-14	2014-03-17	2			Pending
190	2014-03-19	2014-02-28	2014-03-04	3			Pending
190	2014-03-19	2014-03-06	2014-03-06	1			Pending
459	2014-03-20	2014-03-17	2014-03-19	3			Approved
143	2014-03-20	2014-03-17	2014-03-17	1	Holi		Approved
522	2014-03-20	2014-04-24	2014-04-28	3			Pending
529	2014-03-20	2014-03-14	2014-03-14	1	upset tummy		Approved
523	2014-03-20	2014-03-14	2014-03-14	1	Personal Reason		Approved
308	2014-03-21	2014-03-17	2014-03-18	2			Approved
265	2014-03-21	2014-03-20	2014-03-21	2	Unwell		Approved
343	2014-03-21	2014-03-20	2014-03-20	1	Personal work		Approved
667	2014-03-21	2014-03-18	2014-03-18	1			Approved
669	2014-03-21	2014-03-24	2014-03-24	1			Pending
119	2014-03-24	2014-03-20	2014-03-20	1	Not well		Approved
119	2014-03-24	2014-03-24	2014-03-24	1	Not well		Approved
662	2014-03-24	2014-03-28	2014-04-01	2	Going to Home town		Approved
220	2014-03-24	2014-03-26	2014-03-28	3	vacation		Approved
169	2014-03-24	2014-04-14	2014-04-18	5			Cancelled
456	2014-03-24	2014-03-21	2014-03-21	1			Approved
558	2014-03-24	2014-03-28	2014-03-28	1			Approved
657	2014-03-24	2014-04-18	2014-04-18	1	1 Day leave		Approved
657	2014-03-24	2014-04-28	2014-05-09	9			Approved
534	2014-03-24	2014-03-21	2014-03-21	1			Approved
244	2014-03-24	2014-03-26	2014-03-26	1	vacation		Pending
244	2014-03-24	2014-04-01	2014-04-04	4	vacation		Pending
649	2014-03-25	2014-03-25	2014-03-25	1			Approved
327	2014-03-25	2014-03-21	2014-03-21	1	Sick leave		Approved
629	2014-03-25	2014-03-24	2014-03-24	1	Not feeling well		Approved
634	2014-03-25	2014-03-19	2014-03-19	1			Approved
634	2014-03-25	2014-04-02	2014-04-02	1			Approved
634	2014-03-25	2014-04-16	2014-04-18	3			Approved
436	2014-03-25	2014-03-20	2014-03-24	3	casual		Approved
640	2014-03-25	2014-04-01	2014-04-02	2	Personal		Approved
396	2014-03-25	2014-03-26	2014-03-26	1			Pending
584	2014-03-26	2014-03-24	2014-03-24	1			Pending
633	2014-03-26	2014-03-21	2014-03-21	1			Approved
633	2014-03-26	2014-04-15	2014-04-15	1			Approved
564	2014-03-26	2014-04-01	2014-04-02	2			Approved
603	2014-03-26	2014-03-28	2014-03-28	1			Approved
521	2014-03-26	2014-03-21	2014-03-21	1	sick leave		Approved
445	2014-03-26	2014-03-21	2014-03-21	1	Personal		Approved
333	2014-03-26	2014-04-01	2014-04-02	2			Pending
245	2014-03-26	2014-03-11	2014-03-12	2			Pending
239	2014-03-26	2014-03-28	2014-04-01	2			Pending
498	2014-03-26	2014-04-02	2014-04-02	1	Going Home		Cancelled
498	2014-03-26	2014-04-01	2014-04-01	1	Going Home		Approved
259	2014-03-26	2014-03-26	2014-03-26	1			Pending
182	2014-03-27	2014-03-18	2014-03-18	1			Approved
182	2014-03-27	2014-03-20	2014-03-20	1			Approved
379	2014-03-27	2014-03-03	2014-03-11	7			Approved
379	2014-03-27	2014-03-28	2014-03-28	1			Approved
300	2014-03-27	2014-03-26	2014-03-26	1	School engagement		Approved
300	2014-03-27	2014-03-24	2014-03-24	1	School engagement		Approved
300	2014-03-27	2014-03-21	2014-03-21	1	School engagement		Approved
300	2014-03-27	2014-03-19	2014-03-19	1	School engagement		Approved
300	2014-03-27	2014-03-11	2014-03-11	1			Approved
493	2014-03-27	2014-03-17	2014-03-17	1			Approved
493	2014-03-27	2014-03-21	2014-03-21	1			Approved
512	2014-03-27	2014-03-26	2014-03-26	1	Daughter'sschool function		Approved
512	2014-03-27	2014-02-03	2014-02-04	2	Return fromJapan- Malaysia		Approved
620	2014-03-27	2014-03-19	2014-03-24	4	Casual Leave	Approved	Approved
659	2014-03-28	2014-03-17	2014-03-19	3	went home		Pending
539	2014-03-28	2014-03-18	2014-03-21	4	went home		Approved
305	2014-03-28	2014-04-15	2014-04-15	1	Personal		Approved
638	2014-03-28	2014-03-24	2014-03-24	1		approved	Approved
490	2014-03-28	2014-03-25	2014-03-26	2	Leave taken forsickness		Approved
280	2014-03-28	2014-03-17	2014-03-17	1	personal		Approved
280	2014-03-28	2014-04-21	2014-04-28	6	personal		Approved
392	2014-03-28	2014-03-07	2014-03-14	6			Pending
588	2014-03-28	2014-04-07	2014-04-11	5	Home		Approved
653	2014-03-28	2014-03-03	2014-03-07	5	Personal		Approved
323	2014-03-28	2014-04-01	2014-04-01	1			Approved
442	2014-03-28	2014-03-17	2014-03-17	1			Pending
579	2014-03-28	2014-03-26	2014-03-26	1	holiday		Approved
604	2014-03-28	2014-03-04	2014-03-04	1	Casual leave		Approved
467	2014-03-28	2014-03-17	2014-03-17	1			Pending
312	2014-03-28	2014-05-02	2014-05-02	1	Personal		Approved
202	2014-03-28	2014-04-01	2014-04-01	1	1 day		Approved
418	2014-03-28	2014-03-03	2014-03-06	4	Personal Vacation	approved	Approved
520	2014-03-28	2014-03-14	2014-03-14	1	sick		Approved
212	2014-03-28	2014-04-07	2014-04-25	15		Thank you for adding this to the team calendar already!  Enjoy your well earned time off!	Approved
154	2014-03-28	2014-01-14	2014-01-14	1	Pongal (Festivel)		Approved
154	2014-03-28	2014-02-20	2014-02-20	1	Need to visit my Kids school		Approved
154	2014-03-28	2014-02-24	2014-02-25	2	Exam		Approved
154	2014-03-28	2014-02-28	2014-02-28	1	Exam		Approved
154	2014-03-28	2014-03-27	2014-03-27	1	Need to visit my Kids school		Approved
322	2014-03-28	2014-02-03	2014-02-03	1			Pending
322	2014-03-28	2014-02-13	2014-02-13	1			Pending
322	2014-03-28	2014-03-24	2014-03-24	1			Pending
441	2014-04-01	2014-04-01	2014-04-01	1			Approved
644	2014-04-02	2014-04-02	2014-04-02	1	Leave as son is not doing well		Approved
467	2014-04-02	2014-04-01	2014-04-01	1			Pending
630	2014-04-02	2014-04-01	2014-04-01	1	Not FeelingWell		Approved
497	2014-04-02	2014-04-04	2014-04-04	1	Personal work		Approved
555	2014-04-02	2014-04-04	2014-04-04	1	Out of Station		Pending
555	2014-04-02	2014-04-21	2014-04-21	1	MCM Exam		Pending
555	2014-04-02	2014-04-21	2014-04-28	6	MCM Exam		Cancelled
555	2014-04-02	2014-05-05	2014-05-09	5	MCM Exam		Pending
555	2014-04-02	2014-04-28	2014-04-28	1	MCM Exam		Pending
492	2014-04-02	2014-05-08	2014-05-16	7			Approved
610	2014-04-03	2014-05-23	2014-05-30	6			Approved
449	2014-04-03	2014-02-13	2014-02-13	1	Was not well		Approved
449	2014-04-03	2014-03-12	2014-03-13	2	Was not well		Approved
449	2014-04-03	2014-02-27	2014-02-27	1	Left Early		Approved
354	2014-04-03	2014-03-13	2014-03-24	8			Pending
311	2014-04-03	2014-04-04	2014-04-04	1	Personal work		Approved
412	2014-04-03	2014-04-04	2014-04-04	1			Pending
593	2014-04-04	2014-04-28	2014-05-05	5			Approved
208	2014-04-04	2014-04-07	2014-04-07	1	personal		Approved
510	2014-04-06	2014-04-11	2014-04-11	1			Approved
510	2014-04-06	2014-03-11	2014-03-11	1			Approved
510	2014-04-06	2014-03-13	2014-03-14	2			Approved
144	2014-04-07	2014-05-23	2014-06-02	7			Approved
560	2014-04-07	2014-03-21	2014-03-21	1	not feeling well		Pending
560	2014-04-07	2014-03-27	2014-03-28	2	personal		Pending
606	2014-04-07	2014-04-04	2014-04-04	1	casual		Pending
411	2014-04-07	2014-03-26	2014-04-04	7			Pending
611	2014-04-07	2014-04-04	2014-04-04	1			Approved
564	2014-04-07	2014-04-17	2014-04-18	2			Pending
477	2014-04-07	2014-04-04	2014-04-04	1	sick		Approved
631	2014-04-07	2014-03-24	2014-03-24	1			Pending
631	2014-04-07	2014-04-04	2014-04-04	1			Pending
497	2014-04-07	2014-04-03	2014-04-03	1	Personal Work		Approved
548	2014-04-07	2014-03-28	2014-03-28	1			Pending
508	2014-04-07	2014-04-14	2014-04-14	1	Personal.		Pending
661	2014-04-07	2014-05-12	2014-05-13	2			Pending
202	2014-04-08	2014-04-07	2014-04-07	1			Approved
632	2014-04-08	2014-04-10	2014-04-14	3	Family Function		Approved
300	2014-04-08	2014-04-22	2014-04-28	5	Traveling out of pune on vacation with family		Approved
351	2014-04-08	2014-03-24	2014-03-24	1			Approved
657	2014-04-08	2014-04-07	2014-04-07	1	1 Day leave		Approved
408	2014-04-08	2014-04-04	2014-04-07	2			Pending
340	2014-04-08	2014-01-30	2014-01-31	2			Pending
340	2014-04-08	2014-02-03	2014-02-05	3			Pending
340	2014-04-08	2014-03-03	2014-03-07	5			Pending
311	2014-04-08	2014-04-07	2014-04-07	1	personal work		Approved
406	2014-04-08	2014-04-29	2014-05-02	3			Approved
558	2014-04-08	2014-04-14	2014-05-02	14			Approved
233	2014-04-08	2014-04-11	2014-04-15	3			Approved
523	2014-04-08	2014-04-07	2014-04-07	1	Not feeling well. Had a fever.		Approved
515	2014-04-09	2014-04-07	2014-04-07	1			Pending
672	2014-04-09	2014-04-28	2014-04-30	3	Going to Hometown		Approved
672	2014-04-09	2014-05-02	2014-05-02	1	Going to Hometown		Approved
190	2014-04-09	2014-04-07	2014-04-07	1			Pending
497	2014-04-10	2014-04-09	2014-04-09	1	Was not well.		Approved
492	2014-04-10	2014-04-09	2014-04-09	1			Approved
125	2014-04-10	2014-04-10	2014-04-10	1	sick		Approved
351	2014-04-10	2014-04-16	2014-04-16	1			Approved
539	2014-04-11	2014-04-14	2014-04-14	1	going home 		Approved
467	2014-04-11	2014-04-10	2014-04-10	1			Pending
597	2014-04-11	2014-04-01	2014-04-01	1	Out of station		Approved
574	2014-04-11	2014-04-18	2014-04-23	4	Going to home town -Brother marriage.		Approved
364	2014-04-11	2014-04-07	2014-04-07	1	passport renewal		Pending
169	2014-04-11	2014-04-21	2014-04-25	5	Cancell my 14-18 April Leave & Approve this one		Approved
414	2014-04-11	2014-04-04	2014-04-04	1			Approved
652	2014-04-11	2014-04-17	2014-04-18	2	To go to Homefor voting.	17th is declared asholiday for voting, socancelling the leave.	Cancelled
622	2014-04-11	2014-04-14	2014-04-18	5			Approved
448	2014-04-11	2014-04-09	2014-04-10	2			Approved
639	2014-04-14	2014-04-15	2014-04-15	1	Hi Steve, I have some personal work.  However I will try to attend one of the planning meetings. Thanks,Prashant		Approved
125	2014-04-14	2014-04-11	2014-04-11	1	sick		Approved
669	2014-04-14	2014-04-18	2014-04-18	1			Cancelled
469	2014-04-14	2014-04-18	2014-04-18	1			Pending
652	2014-04-14	2014-04-18	2014-04-18	1	To go to homefor voting.		Pending
658	2014-04-14	2014-04-18	2014-04-18	1			Approved
606	2014-04-14	2014-04-15	2014-04-15	1	casual		Pending
312	2014-04-15	2014-04-11	2014-04-11	1	Personal emergency		Approved
623	2014-04-15	2014-04-18	2014-04-18	1	Personal		Approved
560	2014-04-15	2014-04-24	2014-04-25	2	casual leave		Pending
364	2014-04-15	2014-04-14	2014-04-14	1			Pending
522	2014-04-15	2014-04-14	2014-04-14	1			Pending
406	2014-04-15	2014-04-14	2014-04-14	1	Casual leave		Approved
541	2014-04-15	2014-04-04	2014-04-07	2	Out of station		Approved
541	2014-04-15	2014-04-16	2014-04-16	1	Cousin's wedding		Approved
333	2014-04-16	2014-04-18	2014-04-21	2			Pending
436	2014-04-16	2014-04-18	2014-04-18	1	casual		Approved
646	2014-04-16	2014-04-18	2014-04-18	1	Out of station for personal work		Pending
534	2014-04-16	2014-04-11	2014-04-11	1			Approved
534	2014-04-16	2014-04-21	2014-04-29	7	Vacation for my marriage		Approved
297	2014-04-17	2014-05-01	2014-05-06	3	personal		Pending
294	2014-04-17	2014-04-21	2014-04-25	5			Approved
534	2014-04-17	2014-05-02	2014-05-16	11	Vacation for my marriage	Wish you a happy married life !	Approved
649	2014-04-18	2014-04-18	2014-04-18	1		when ever possible make sure that you apply for the leave couple of days before the leave date .	Approved
434	2014-04-18	2014-04-15	2014-04-15	1	Personal Work		Pending
434	2014-04-18	2014-05-14	2014-05-16	3	Personal Travel		Pending
555	2014-04-18	2014-04-22	2014-04-22	1	MCM Exam		Pending
580	2014-04-18	2014-04-22	2014-04-22	1			Pending
467	2014-04-18	2014-04-14	2014-04-15	2			Pending
182	2014-04-21	2014-04-18	2014-04-18	1			Pending
